,customer_id,churn_risk_score
1826,fffe43004900440031003300320034003600,3
1827,fffe43004900440031003400350034003500,3
1828,fffe43004900440032003200310038003400,5
1829,fffe4300490044003200350033003800,3
1830,fffe43004900440035003100330037003700,3
1831,fffe43004900440036003000300034003600,3
1832,fffe43004900440032003200390034003700,3
1833,fffe43004900440035003000380033003900,3
1834,fffe43004900440032003600370035003100,3
1835,fffe43004900440035003900320031003500,4
1836,fffe43004900440035003100330037003600,5
1837,fffe43004900440031003000380032003300,3
1838,fffe43004900440032003700320032003100,4
1839,fffe43004900440033003300340031003600,3
1840,fffe43004900440035003400340033003200,4
1841,fffe43004900440035003200320036003300,4
1842,fffe43004900440031003100380032003900,4
1843,fffe43004900440035003900350035003500,-1
1844,fffe43004900440034003700350037003300,4
1845,fffe43004900440034003000300033003200,5
1846,fffe4300490044003800310036003700,4
1847,fffe4300490044003300320031003900,4
1848,fffe43004900440033003400360036003400,4
1849,fffe43004900440033003000340030003200,3
1850,fffe4300490044003900360032003600,4
1851,fffe4300490044003100310036003100,4
1852,fffe43004900440035003400310032003200,3
1853,fffe4300490044003900360037003100,3
1854,fffe43004900440035003900330034003700,2
1855,fffe43004900440034003900360034003600,4
1856,fffe4300490044003300340038003600,5
1857,fffe43004900440035003600330033003500,5
1858,fffe43004900440033003000320032003600,3
1859,fffe4300490044003500380033003700,4
1860,fffe43004900440035003000330030003200,-1
1861,fffe43004900440035003500350038003400,5
1862,fffe43004900440033003800360033003600,4
1863,fffe43004900440031003700340031003400,4
1864,fffe43004900440034003800350035003900,5
1865,fffe4300490044003100330037003300,3
1866,fffe43004900440035003000300033003000,4
1867,fffe43004900440034003400350031003600,4
1868,fffe43004900440031003700370032003400,5
1869,fffe43004900440034003500310039003900,4
1870,fffe43004900440034003900340038003600,3
1871,fffe43004900440035003800320036003000,4
1872,fffe43004900440036003000340034003300,4
1873,fffe4300490044003900370032003100,3
1874,fffe43004900440033003300340033003000,5
1875,fffe43004900440036003100310037003900,3
1876,fffe43004900440032003100390034003600,5
1877,fffe43004900440032003000350031003900,2
1878,fffe43004900440035003300320037003100,3
1879,fffe43004900440033003100340037003100,3
1880,fffe43004900440036003300360034003200,1
1881,fffe4300490044003200360034003900,4
1882,fffe43004900440033003200330038003400,5
1883,fffe43004900440034003700340030003700,3
1884,fffe43004900440035003400330031003200,4
1885,fffe43004900440032003300320032003000,4
1886,fffe43004900440036003100320034003700,3
1887,fffe43004900440034003400360036003300,5
1888,fffe43004900440033003000360034003500,5
1889,fffe4300490044003200300031003500,5
1890,fffe43004900440035003300340037003300,4
1891,fffe43004900440034003700340035003000,4
1892,fffe43004900440036003100380037003500,5
1893,fffe43004900440033003900300034003200,5
1894,fffe43004900440034003300340034003500,4
1895,fffe43004900440032003600360035003900,5
1896,fffe4300490044003500320031003000,1
1897,fffe43004900440033003600320030003500,5
1898,fffe430049004400350035003800,3
1899,fffe43004900440035003300380035003500,5
1900,fffe4300490044003700370034003100,4
1901,fffe43004900440033003900330031003400,4
1902,fffe43004900440035003200390035003000,4
1903,fffe43004900440031003000320033003600,5
1904,fffe43004900440033003700370036003700,2
1905,fffe43004900440033003900310033003000,3
1906,fffe43004900440034003200340037003600,4
1907,fffe4300490044003800300039003800,3
1908,fffe43004900440032003100330038003900,5
1909,fffe43004900440031003000300037003100,2
1910,fffe43004900440033003500310031003700,-1
1911,fffe43004900440031003200390039003700,5
1912,fffe43004900440031003100310037003200,4
1913,fffe4300490044003300320033003800,4
1914,fffe43004900440035003500360031003000,5
1915,fffe43004900440035003300300039003500,5
1916,fffe43004900440033003800310030003300,4
1917,fffe43004900440032003100340032003200,4
1918,fffe43004900440036003100370031003400,3
1919,fffe43004900440032003400300033003900,5
1920,fffe43004900440031003900370035003600,4
1921,fffe43004900440031003500390037003800,4
1922,fffe4300490044003700350036003100,4
1923,fffe43004900440032003700370038003000,4
1924,fffe43004900440034003100320039003100,3
1925,fffe43004900440035003100360039003500,5
1926,fffe43004900440035003200300033003400,3
1927,fffe43004900440031003700300038003100,4
1928,fffe43004900440032003300360033003200,4
1929,fffe43004900440032003400340033003700,3
1930,fffe43004900440036003100310037003500,4
1931,fffe43004900440032003900390038003100,3
1932,fffe43004900440033003100350031003700,3
1933,fffe43004900440035003500320035003700,4
1934,fffe4300490044003700340030003200,3
1935,fffe43004900440035003900360039003500,4
1936,fffe4300490044003200330037003100,1
1937,fffe43004900440035003000310033003800,4
1938,fffe43004900440032003400350038003100,3
1939,fffe43004900440031003300390033003800,3
1940,fffe43004900440031003300350033003200,2
1941,fffe43004900440034003700390038003000,4
1942,fffe43004900440031003000320038003300,4
1943,fffe43004900440035003400390031003600,4
1944,fffe43004900440031003500300031003400,3
1945,fffe43004900440032003800380033003800,2
1946,fffe43004900440036003000360034003000,4
1947,fffe43004900440033003300380033003000,5
1948,fffe43004900440035003200330037003900,3
1949,fffe43004900440031003000390035003300,3
1950,fffe43004900440031003600340037003000,3
1951,fffe4300490044003500330031003900,3
1952,fffe4300490044003100300038003500,4
1953,fffe43004900440034003200330036003400,3
1954,fffe43004900440032003900320037003000,3
1955,fffe43004900440036003200340036003000,4
1956,fffe43004900440035003600340034003400,-1
1957,fffe4300490044003200390039003800,4
1958,fffe43004900440036003200340034003300,3
1959,fffe430049004400340032003400,1
1960,fffe43004900440034003500390033003500,3
1961,fffe43004900440035003100360030003700,1
1962,fffe43004900440031003500320035003700,3
1963,fffe4300490044003100310034003000,4
1964,fffe4300490044003500330034003700,5
1965,fffe430049004400360036003100,4
1966,fffe43004900440035003800340038003400,1
1967,fffe43004900440034003000320036003600,4
1968,fffe43004900440035003500340032003100,4
1969,fffe43004900440035003500320038003400,5
1970,fffe43004900440034003900390034003000,4
1971,fffe43004900440033003700310031003200,5
1972,fffe4300490044003900340032003100,4
1973,fffe43004900440031003300340038003100,5
1974,fffe43004900440034003700380030003200,3
1975,fffe43004900440035003000390034003200,5
1976,fffe43004900440034003200380038003800,2
1977,fffe43004900440034003800380038003700,3
1978,fffe4300490044003400300031003000,5
1979,fffe43004900440033003400300035003500,4
1980,fffe43004900440032003200340035003600,3
1981,fffe43004900440033003900380037003100,3
1982,fffe43004900440033003000380035003500,3
1983,fffe43004900440032003000350039003400,3
1984,fffe43004900440031003300360039003400,2
1985,fffe43004900440032003400370034003500,4
1986,fffe43004900440033003200370035003700,4
1987,fffe43004900440033003600350032003900,3
1988,fffe43004900440035003100370033003500,4
1989,fffe43004900440031003900330035003300,4
1990,fffe43004900440034003700370034003500,4
1991,fffe4300490044003800390035003800,5
1992,fffe43004900440033003100340034003700,4
1993,fffe43004900440031003600350039003700,4
1994,fffe43004900440036003000350033003300,3
1995,fffe43004900440031003600300032003000,5
1996,fffe43004900440031003000310030003100,4
1997,fffe43004900440035003000330032003500,3
1998,fffe43004900440031003000300036003900,3
1999,fffe43004900440032003000350039003700,2
2000,fffe43004900440034003200310033003800,4
2001,fffe43004900440035003300300031003100,1
2002,fffe43004900440035003500340034003900,3
2003,fffe43004900440035003200340039003700,3
2004,fffe43004900440034003000370034003800,3
2005,fffe43004900440033003600350038003600,4
2006,fffe43004900440031003400390035003300,5
2007,fffe43004900440032003500350035003700,3
2008,fffe43004900440034003600370037003300,5
2009,fffe4300490044003300340034003400,4
2010,fffe43004900440035003200300036003700,3
2011,fffe4300490044003500330036003700,4
2012,fffe43004900440031003600390038003500,2
2013,fffe43004900440035003200360033003600,3
2014,fffe430049004400380035003800,3
2015,fffe43004900440031003400390033003300,3
2016,fffe43004900440032003100300039003200,4
2017,fffe43004900440032003700370036003100,4
2018,fffe43004900440031003200340038003700,3
2019,fffe43004900440032003500310030003300,4
2020,fffe4300490044003900390031003500,4
2021,fffe43004900440032003800390039003500,3
2022,fffe4300490044003900360032003900,3
2023,fffe43004900440033003000320038003300,3
2024,fffe43004900440033003300360037003600,4
2025,fffe43004900440036003100370036003200,3
2026,fffe43004900440034003100390030003100,4
2027,fffe43004900440036003100320037003100,3
2028,fffe43004900440031003500300035003000,4
2029,fffe43004900440036003100320030003800,3
2030,fffe43004900440036003300330039003800,4
2031,fffe43004900440034003100370035003400,2
2032,fffe43004900440036003300340036003400,4
2033,fffe43004900440035003700370033003500,5
2034,fffe43004900440035003800330034003100,3
2035,fffe43004900440034003100360036003100,5
2036,fffe43004900440034003400320033003000,3
2037,fffe4300490044003200360032003400,-1
2038,fffe43004900440033003200350039003500,5
2039,fffe43004900440036003100320033003600,5
2040,fffe43004900440034003000360030003400,4
2041,fffe43004900440034003300310037003800,3
2042,fffe43004900440031003900340031003700,3
2043,fffe43004900440036003300360030003100,1
2044,fffe43004900440036003200330036003500,4
2045,fffe43004900440035003900370039003000,3
2046,fffe43004900440033003900310039003000,4
2047,fffe43004900440034003600360036003300,4
2048,fffe43004900440036003100300030003900,-1
2049,fffe43004900440031003300360039003100,5
2050,fffe43004900440032003900390037003100,3
2051,fffe43004900440035003300360034003800,3
2052,fffe43004900440035003000370030003100,3
2053,fffe43004900440033003600330036003800,3
2054,fffe43004900440033003400300030003100,3
2055,fffe4300490044003900320031003500,1
2056,fffe43004900440034003700350038003700,2
2057,fffe4300490044003600370037003700,3
2058,fffe43004900440033003100330032003400,5
2059,fffe43004900440033003100360030003500,4
2060,fffe43004900440032003200360038003200,1
2061,fffe4300490044003900360033003100,4
2062,fffe43004900440034003100360031003400,3
2063,fffe43004900440033003900300037003900,3
2064,fffe43004900440031003200360039003100,2
2065,fffe43004900440031003500380037003100,5
2066,fffe43004900440033003800310038003200,5
2067,fffe43004900440035003600350034003000,4
2068,fffe43004900440033003000370033003400,1
2069,fffe43004900440035003600370030003800,5
2070,fffe43004900440034003500320031003100,3
2071,fffe43004900440034003400370031003200,3
2072,fffe4300490044003600350034003000,4
2073,fffe43004900440036003300380034003600,3
2074,fffe43004900440035003100350038003400,3
2075,fffe43004900440031003000330039003800,1
2076,fffe43004900440031003200390034003200,5
2077,fffe430049004400390031003200,3
2078,fffe43004900440031003200360038003800,5
2079,fffe43004900440032003300360031003600,3
2080,fffe4300490044003500340031003200,4
2081,fffe43004900440034003000350030003500,3
2082,fffe43004900440031003100320030003700,4
2083,fffe43004900440032003100340035003000,5
2084,fffe43004900440034003400390033003400,3
2085,fffe43004900440035003100310030003000,4
2086,fffe43004900440034003700390036003300,4
2087,fffe43004900440036003000350032003400,3
2088,fffe43004900440031003000350034003100,4
2089,fffe43004900440035003000390030003400,3
2090,fffe43004900440034003600360037003700,4
2091,fffe4300490044003500380032003400,3
2092,fffe4300490044003300300032003300,3
2093,fffe43004900440032003700330032003100,5
2094,fffe43004900440034003200310037003500,4
2095,fffe43004900440032003700380036003500,4
2096,fffe43004900440032003500370038003100,4
2097,fffe43004900440035003400330031003600,4
2098,fffe43004900440031003000320034003000,4
2099,fffe4300490044003700330038003200,3
2100,fffe43004900440033003000310034003900,5
2101,fffe43004900440031003800300032003400,3
2102,fffe43004900440034003600340034003500,1
2103,fffe43004900440033003000310032003300,1
2104,fffe43004900440035003100350031003400,3
2105,fffe43004900440035003400350036003300,1
2106,fffe43004900440034003500380031003400,5
2107,fffe43004900440031003900360034003100,5
2108,fffe43004900440035003500300034003200,1
2109,fffe43004900440036003200300039003200,5
2110,fffe43004900440033003300310030003900,5
2111,fffe43004900440031003500360031003800,4
2112,fffe43004900440032003700300035003800,4
2113,fffe43004900440031003700320036003600,5
2114,fffe4300490044003500300035003600,3
2115,fffe43004900440035003900350038003400,2
2116,fffe43004900440032003700340037003600,3
2117,fffe4300490044003800360031003800,3
2118,fffe43004900440034003800360033003400,4
2119,fffe43004900440031003000380034003900,4
2120,fffe4300490044003900350030003400,3
2121,fffe43004900440032003700360039003300,4
2122,fffe43004900440031003300390037003100,3
2123,fffe43004900440033003200380037003900,3
2124,fffe43004900440032003300300032003600,5
2125,fffe43004900440035003500340032003600,1
2126,fffe4300490044003700330038003700,5
2127,fffe43004900440031003600310039003000,4
2128,fffe4300490044003500330032003000,-1
2129,fffe43004900440031003900350034003700,5
2130,fffe43004900440031003300360036003500,3
2131,fffe43004900440036003300330034003900,1
2132,fffe4300490044003200350038003800,4
2133,fffe43004900440031003800390035003200,3
2134,fffe43004900440034003200340036003800,2
2135,fffe43004900440031003900300037003000,5
2136,fffe43004900440035003600380030003200,3
2137,fffe43004900440034003100360038003500,3
2138,fffe43004900440031003200300037003000,5
2139,fffe43004900440032003300370036003800,3
2140,fffe43004900440035003400340039003600,2
2141,fffe43004900440036003000340035003800,2
2142,fffe43004900440034003400310032003500,4
2143,fffe43004900440032003000310037003100,5
2144,fffe4300490044003400300037003200,1
2145,fffe43004900440035003200380036003900,3
2146,fffe4300490044003200390036003800,3
2147,fffe4300490044003700300035003400,5
2148,fffe43004900440035003500320039003300,5
2149,fffe43004900440035003100350033003000,4
2150,fffe43004900440032003100340038003000,5
2151,fffe43004900440033003600320030003400,3
2152,fffe4300490044003300370030003000,3
2153,fffe43004900440031003800300034003100,3
2154,fffe43004900440031003000330035003100,-1
2155,fffe43004900440035003600370038003500,3
2156,fffe43004900440032003300340032003400,5
2157,fffe4300490044003500350030003200,2
2158,fffe43004900440033003800370031003100,4
2159,fffe43004900440034003200310039003200,4
2160,fffe43004900440031003900310033003900,5
2161,fffe43004900440036003000320030003000,5
2162,fffe430049004400380035003500,5
2163,fffe43004900440031003600370030003700,5
2164,fffe43004900440034003800370034003200,3
2165,fffe43004900440034003600380038003200,4
2166,fffe4300490044003600350033003200,5
2167,fffe4300490044003600360039003400,3
2168,fffe43004900440033003100350032003300,2
2169,fffe43004900440036003200300035003200,3
2170,fffe43004900440036003200350033003000,3
2171,fffe43004900440035003700310035003500,5
2172,fffe43004900440033003200330030003500,3
2173,fffe4300490044003500320039003500,4
2174,fffe4300490044003600300039003700,3
2175,fffe43004900440036003200310038003000,3
2176,fffe43004900440031003200390038003300,3
2177,fffe4300490044003100390034003400,4
2178,fffe43004900440032003000300035003000,3
2179,fffe43004900440034003300340032003900,3
2180,fffe43004900440035003500340032003200,3
2181,fffe4300490044003200350031003000,1
2182,fffe43004900440034003400380037003800,3
2183,fffe43004900440031003500370038003000,2
2184,fffe43004900440031003700310036003400,3
2185,fffe43004900440033003900310035003600,3
2186,fffe43004900440032003600390035003500,3
2187,fffe43004900440035003100310037003000,5
2188,fffe43004900440034003500390033003800,4
2189,fffe4300490044003400340037003100,-1
2190,fffe43004900440031003900350033003000,3
2191,fffe43004900440033003700390034003800,4
2192,fffe43004900440033003500390032003000,3
2193,fffe43004900440033003900310036003500,3
2194,fffe43004900440034003100330037003300,4
2195,fffe43004900440031003700370036003200,3
2196,fffe43004900440035003100310036003300,4
2197,fffe43004900440031003000300035003600,4
2198,fffe43004900440032003500340036003900,5
2199,fffe43004900440035003500310035003900,4
2200,fffe43004900440035003400350036003700,3
2201,fffe4300490044003300360038003100,3
2202,fffe43004900440032003800310038003600,4
2203,fffe43004900440034003200350031003300,3
2204,fffe43004900440032003500310031003900,4
2205,fffe43004900440035003200340035003900,3
2206,fffe43004900440035003500340033003200,4
2207,fffe43004900440033003200380034003400,5
2208,fffe4300490044003100360033003100,3
2209,fffe43004900440034003400330031003900,1
2210,fffe43004900440034003100340034003200,4
2211,fffe43004900440035003500380037003900,4
2212,fffe43004900440033003900340032003100,1
2213,fffe43004900440032003700310038003700,3
2214,fffe4300490044003700380032003400,4
2215,fffe43004900440034003700380030003000,3
2216,fffe43004900440031003200310033003900,3
2217,fffe43004900440034003400330039003300,4
2218,fffe43004900440034003200390038003100,3
2219,fffe43004900440033003100320034003000,4
2220,fffe4300490044003600360030003600,4
2221,fffe43004900440032003200350039003800,5
2222,fffe43004900440034003600350037003900,3
2223,fffe43004900440033003100300033003000,4
2224,fffe43004900440031003200320038003400,4
2225,fffe43004900440035003600380031003300,5
2226,fffe43004900440031003600370038003100,5
2227,fffe43004900440031003000330031003200,-1
2228,fffe43004900440035003100300039003600,3
2229,fffe43004900440033003400330034003500,4
2230,fffe43004900440035003200330030003400,3
2231,fffe43004900440035003200320030003200,3
2232,fffe43004900440031003800380036003100,3
2233,fffe43004900440036003100310039003600,4
2234,fffe43004900440034003300310036003900,3
2235,fffe43004900440032003100370031003700,4
2236,fffe43004900440033003600340033003400,3
2237,fffe43004900440033003600340037003300,3
2238,fffe43004900440033003300350034003100,4
2239,fffe43004900440033003100340036003700,3
2240,fffe43004900440032003200380030003000,1
2241,fffe43004900440033003300300037003900,4
2242,fffe430049004400370034003000,1
2243,fffe43004900440033003000330035003600,5
2244,fffe43004900440031003900320037003500,3
2245,fffe4300490044003200390032003200,4
2246,fffe43004900440031003800390035003000,1
2247,fffe43004900440033003700360038003400,3
2248,fffe43004900440033003100300033003800,4
2249,fffe43004900440032003300350038003400,3
2250,fffe43004900440033003000310035003400,4
2251,fffe43004900440033003700310038003400,3
2252,fffe43004900440032003000360039003200,2
2253,fffe43004900440032003500360034003500,3
2254,fffe4300490044003100320034003700,5
2255,fffe43004900440032003200360030003900,3
2256,fffe43004900440036003200380038003100,3
2257,fffe4300490044003800370034003000,5
2258,fffe43004900440034003300390039003900,3
2259,fffe4300490044003800390032003000,5
2260,fffe43004900440035003700380036003600,5
2261,fffe43004900440035003700330032003600,4
2262,fffe43004900440033003000350035003800,5
2263,fffe43004900440034003600300030003100,3
2264,fffe4300490044003100360035003400,2
2265,fffe43004900440033003200360038003300,5
2266,fffe43004900440035003200300039003200,5
2267,fffe43004900440031003100340033003800,3
2268,fffe43004900440035003100350031003900,3
2269,fffe43004900440034003100390039003300,4
2270,fffe43004900440034003600370033003400,5
2271,fffe43004900440035003300350031003900,3
2272,fffe4300490044003400330030003800,3
2273,fffe43004900440033003600350037003000,5
2274,fffe43004900440032003500360034003600,3
2275,fffe43004900440033003900350034003100,4
2276,fffe43004900440035003600360032003800,4
2277,fffe43004900440033003200300037003500,4
2278,fffe43004900440036003000320033003000,4
2279,fffe43004900440034003600330036003300,5
2280,fffe43004900440034003300390032003700,4
2281,fffe43004900440032003700320032003300,5
2282,fffe43004900440033003900340033003200,5
2283,fffe43004900440033003700310038003300,4
2284,fffe43004900440031003900300034003000,4
2285,fffe43004900440031003500380038003000,4
2286,fffe43004900440034003100390030003600,4
2287,fffe43004900440032003800330034003800,4
2288,fffe43004900440033003300370032003300,3
2289,fffe43004900440035003100390039003600,5
2290,fffe43004900440033003000340034003400,3
2291,fffe43004900440033003000350038003300,5
2292,fffe4300490044003700360034003300,5
2293,fffe4300490044003100330037003800,1
2294,fffe43004900440031003200380033003100,5
2295,fffe43004900440034003400330038003200,3
2296,fffe4300490044003500350036003500,4
2297,fffe43004900440036003000370038003500,3
2298,fffe43004900440031003700380037003800,4
2299,fffe43004900440036003000340031003800,4
2300,fffe43004900440034003700380037003400,3
2301,fffe4300490044003600340033003400,1
2302,fffe43004900440031003600360032003500,3
2303,fffe43004900440036003300310038003700,3
2304,fffe43004900440036003200360030003800,3
2305,fffe4300490044003200370038003300,4
2306,fffe4300490044003300330032003700,4
2307,fffe4300490044003700310031003800,1
2308,fffe43004900440031003500380036003800,4
2309,fffe43004900440031003700380035003400,4
2310,fffe43004900440034003700390033003200,3
2311,fffe43004900440034003900370038003000,3
2312,fffe430049004400370034003400,2
2313,fffe43004900440031003500370037003800,3
2314,fffe4300490044003700300034003600,3
2315,fffe43004900440033003500390035003800,3
2316,fffe43004900440031003900370030003000,2
2317,fffe43004900440034003700370036003100,3
2318,fffe43004900440033003900360038003100,3
2319,fffe43004900440033003600320039003500,3
2320,fffe43004900440032003100350033003300,4
2321,fffe43004900440033003700310035003600,4
2322,fffe4300490044003800380031003800,5
2323,fffe43004900440035003000310034003000,5
2324,fffe43004900440034003600370036003500,3
2325,fffe43004900440035003800320031003100,5
2326,fffe43004900440031003500350033003700,5
2327,fffe43004900440031003900300032003100,3
2328,fffe43004900440034003500320032003200,5
2329,fffe4300490044003300330033003300,5
2330,fffe43004900440034003800320037003700,2
2331,fffe43004900440034003700310032003900,5
2332,fffe43004900440036003000380037003600,4
2333,fffe4300490044003300350035003100,3
2334,fffe43004900440031003900390038003200,3
2335,fffe43004900440033003100340031003400,4
2336,fffe43004900440036003300340035003400,5
2337,fffe43004900440031003400330032003300,5
2338,fffe43004900440036003000350033003800,3
2339,fffe4300490044003500300033003700,5
2340,fffe43004900440032003500390033003700,4
2341,fffe43004900440036003300380032003600,2
2342,fffe43004900440031003800350032003200,4
2343,fffe43004900440034003700300033003200,5
2344,fffe43004900440032003000390038003700,3
2345,fffe43004900440034003200310038003100,4
2346,fffe4300490044003700300034003400,4
2347,fffe43004900440034003700310036003700,3
2348,fffe43004900440033003700310034003000,4
2349,fffe43004900440033003700310032003100,4
2350,fffe430049004400310039003400,4
2351,fffe43004900440034003800390035003900,4
2352,fffe43004900440032003900390039003000,4
2353,fffe43004900440031003600350033003500,5
2354,fffe43004900440032003800330036003900,5
2355,fffe43004900440034003600310036003100,3
2356,fffe43004900440036003200390033003500,4
2357,fffe43004900440034003900370030003800,5
2358,fffe4300490044003800350030003100,4
2359,fffe43004900440035003400380037003900,3
2360,fffe43004900440031003100310036003300,4
2361,fffe4300490044003600330032003700,3
2362,fffe43004900440032003100360035003900,-1
2363,fffe43004900440032003000360038003900,3
2364,fffe43004900440034003300350035003000,5
2365,fffe43004900440036003000390034003600,4
2366,fffe43004900440033003300370037003300,1
2367,fffe43004900440031003500340030003300,5
2368,fffe43004900440035003600330036003900,2
2369,fffe43004900440035003600350038003700,3
2370,fffe43004900440034003800360033003500,3
2371,fffe43004900440035003400350035003500,3
2372,fffe43004900440033003200350031003800,4
2373,fffe43004900440033003100300036003800,2
2374,fffe43004900440032003700310036003000,2
2375,fffe43004900440032003100380038003200,3
2376,fffe43004900440033003200350032003900,1
2377,fffe43004900440031003100390034003700,4
2378,fffe43004900440035003400330035003100,4
2379,fffe43004900440035003800330031003600,4
2380,fffe43004900440032003100350030003000,3
2381,fffe43004900440033003200320033003000,1
2382,fffe43004900440035003900360039003000,4
2383,fffe4300490044003500320038003400,4
2384,fffe4300490044003900350033003800,3
2385,fffe4300490044003200360037003000,4
2386,fffe43004900440035003800320036003500,3
2387,fffe43004900440032003500300035003000,3
2388,fffe43004900440032003400300033003800,4
2389,fffe43004900440031003800310031003900,4
2390,fffe43004900440035003800310032003400,5
2391,fffe4300490044003900330030003300,3
2392,fffe43004900440033003600340030003800,2
2393,fffe4300490044003800310030003400,3
2394,fffe4300490044003400320034003300,4
2395,fffe43004900440033003200350030003600,5
2396,fffe4300490044003800350035003600,4
2397,fffe43004900440032003700330033003500,4
2398,fffe43004900440034003700300032003500,5
2399,fffe43004900440032003700360034003000,5
2400,fffe4300490044003800310035003600,2
2401,fffe43004900440034003200370039003200,3
2402,fffe43004900440035003500340035003100,3
2403,fffe43004900440034003400330036003100,3
2404,fffe43004900440031003500320034003400,5
2405,fffe43004900440034003200390038003300,3
2406,fffe43004900440031003400320030003200,4
2407,fffe43004900440034003000310035003000,5
2408,fffe43004900440032003400330033003600,3
2409,fffe43004900440036003200330035003100,4
2410,fffe43004900440035003200380038003600,5
2411,fffe43004900440034003500350033003800,4
2412,fffe43004900440035003500330033003800,4
2413,fffe43004900440035003100340037003000,5
2414,fffe43004900440034003700320036003500,3
2415,fffe43004900440031003900380039003800,3
2416,fffe43004900440034003900330035003800,3
2417,fffe43004900440032003600330030003700,3
2418,fffe43004900440031003600310032003700,4
2419,fffe43004900440033003000370035003600,5
2420,fffe43004900440032003700310030003200,3
2421,fffe43004900440035003300320039003000,5
2422,fffe43004900440033003500360033003300,2
2423,fffe4300490044003700340035003200,5
2424,fffe43004900440034003400360032003800,3
2425,fffe43004900440035003000380031003600,3
2426,fffe43004900440031003000390032003200,4
2427,fffe43004900440031003200330034003200,4
2428,fffe43004900440036003300380038003000,3
2429,fffe43004900440034003400370032003000,3
2430,fffe43004900440035003800360032003600,5
2431,fffe43004900440034003200310038003400,3
2432,fffe43004900440031003600300039003900,5
2433,fffe43004900440033003700380035003300,4
2434,fffe43004900440035003100300034003800,3
2435,fffe43004900440033003700390038003300,4
2436,fffe43004900440032003600320031003200,5
2437,fffe43004900440034003100300030003300,4
2438,fffe43004900440034003500350038003900,5
2439,fffe4300490044003200320034003700,5
2440,fffe43004900440033003000350037003500,3
2441,fffe43004900440031003900350030003900,3
2442,fffe43004900440031003900320037003900,3
2443,fffe4300490044003800300037003400,5
2444,fffe4300490044003200350034003700,5
2445,fffe43004900440031003000360038003100,4
2446,fffe4300490044003500300036003400,1
2447,fffe43004900440032003000310039003900,4
2448,fffe43004900440031003000390032003300,4
2449,fffe43004900440033003400390037003700,5
2450,fffe43004900440033003100320037003200,4
2451,fffe43004900440033003600380039003600,3
2452,fffe4300490044003500310036003600,3
2453,fffe43004900440034003400390036003000,3
2454,fffe43004900440032003600350030003800,3
2455,fffe43004900440034003400350038003700,2
2456,fffe43004900440034003400310038003400,4
2457,fffe43004900440034003400350034003500,4
2458,fffe4300490044003500310037003900,5
2459,fffe43004900440034003800360034003000,4
2460,fffe43004900440031003500360032003500,3
2461,fffe43004900440032003000370038003200,3
2462,fffe43004900440033003800350030003800,2
2463,fffe43004900440034003800370034003400,3
2464,fffe43004900440031003500330033003400,3
2465,fffe43004900440035003800350032003400,4
2466,fffe43004900440034003300310036003300,4
2467,fffe43004900440031003200300032003800,3
2468,fffe43004900440033003500390038003100,3
2469,fffe4300490044003500300030003800,4
2470,fffe43004900440034003400380036003500,4
2471,fffe4300490044003300390036003600,3
2472,fffe43004900440035003000390030003600,4
2473,fffe43004900440034003800350036003600,3
2474,fffe43004900440036003300300038003000,3
2475,fffe4300490044003900360030003600,4
2476,fffe43004900440035003100300034003000,-1
2477,fffe43004900440034003000350039003600,5
2478,fffe43004900440036003300310036003300,4
2479,fffe43004900440035003200330032003000,3
2480,fffe4300490044003500320037003400,5
2481,fffe43004900440032003600380037003000,3
2482,fffe43004900440035003500360037003800,5
2483,fffe43004900440031003400380038003100,4
2484,fffe43004900440034003000390031003700,5
2485,fffe4300490044003700320033003100,5
2486,fffe43004900440031003300330032003100,3
2487,fffe43004900440031003900340031003900,5
2488,fffe43004900440035003400340031003400,2
2489,fffe43004900440034003300340032003500,4
2490,fffe43004900440034003000350030003000,3
2491,fffe4300490044003600390037003100,4
2492,fffe43004900440032003100330032003200,2
2493,fffe43004900440036003300320037003100,3
2494,fffe43004900440032003400330037003600,4
2495,fffe43004900440035003800320038003800,4
2496,fffe43004900440034003200340037003100,4
2497,fffe43004900440033003100380039003200,3
2498,fffe43004900440035003600300033003900,5
2499,fffe43004900440031003900350030003400,4
2500,fffe4300490044003400300031003900,-1
2501,fffe43004900440032003100360037003800,4
2502,fffe4300490044003900340036003400,5
2503,fffe4300490044003300380037003800,4
2504,fffe43004900440032003700330031003400,5
2505,fffe43004900440031003700350037003400,4
2506,fffe43004900440033003500380034003600,4
2507,fffe43004900440031003000330032003600,4
2508,fffe43004900440035003200300038003300,4
2509,fffe43004900440032003900350031003700,5
2510,fffe43004900440036003200390038003400,3
2511,fffe43004900440035003600320030003100,3
2512,fffe43004900440031003900370039003200,-1
2513,fffe43004900440036003000370035003800,3
2514,fffe43004900440031003300310034003300,3
2515,fffe43004900440033003500320032003900,4
2516,fffe43004900440033003700300036003700,1
2517,fffe4300490044003100330036003000,5
2518,fffe43004900440032003600340033003600,4
2519,fffe43004900440032003800350035003900,5
2520,fffe4300490044003700370031003900,3
2521,fffe43004900440031003600370034003900,3
2522,fffe4300490044003100380032003800,3
2523,fffe43004900440034003700360039003700,4
2524,fffe4300490044003300350038003400,3
2525,fffe43004900440031003000310036003500,3
2526,fffe43004900440034003600370035003000,4
2527,fffe43004900440032003300310036003700,4
2528,fffe430049004400320032003000,5
2529,fffe43004900440033003200300038003200,3
2530,fffe4300490044003900360034003900,4
